created_at,favorite_count,id_str,in_reply_to_user_id_str,is_retweet,retweet_count,source,text
Tue Jun 27 11:00:07 +0000 2017,0,879655576803913728,,True,6884,Twitter for iPhone,RT @foxandfriends: Mark Levin: The collusion is among the Democrats https://t.co/Qrca7r01BI
Tue Jun 27 10:46:02 +0000 2017,0,879652031799205888,,True,11369,Twitter for iPhone,RT @JeffTutorials: @realDonaldTrump  https://t.co/6sDcyiW4Kt
Tue Jun 27 10:33:42 +0000 2017,124621,879648931172556802,,False,34028,Twitter for iPhone,"Wow, CNN had to retract big story on ""Russia,"" with 3 employees forced to resign. What about all the other phony stories they do? FAKE NEWS!"
Tue Jun 27 02:31:16 +0000 2017,110626,879527520957325314,,False,24203,Twitter for iPhone,"Great day for America's future Security and Safety, courtesy of the U.S. Supreme Court. I will keep fighting for the American people, &amp; WIN!"
Tue Jun 27 02:24:30 +0000 2017,73622,879525817361068032,,False,18383,Twitter for iPhone,"From @FoxNews ""Bombshell: In 2016, Obama dismissed idea that anyone could rig an American election.""  Check out his statement - Witch Hunt!"
Tue Jun 27 01:30:15 +0000 2017,0,879512164553420809,,True,11948,Twitter for iPhone,"RT @WhiteHouse: FACT: when #Obamacare was signed, CBO estimated that 23M would be covered in 2017. They were off by 100%. Only 10.3M people…"
Mon Jun 26 18:25:18 +0000 2017,140532,879405223399350272,,False,35830,Twitter for iPhone,Very grateful for the 9-O decision from the U. S. Supreme Court. We must keep America SAFE!
Mon Jun 26 18:16:47 +0000 2017,0,879403082114846722,,True,9820,Twitter for iPhone,"RT @WhiteHouse: Today @POTUS will welcome the Prime Minister of India, @narendramodi, to the White House. https://t.co/MIi1ifmdAN"
Mon Jun 26 18:16:24 +0000 2017,0,879402984756711425,,True,9633,Twitter for iPhone,RT @WhiteHouse: #Obamacare has led to higher costs and fewer health insurance options for millions of Americans. It has failed the American…
Mon Jun 26 13:14:24 +0000 2017,71889,879326984794517507,,False,15454,Twitter for iPhone,"Republican Senators are working very hard to get there, with no help from the Democrats. Not easy! Perhaps just let OCare crash &amp; burn!"
Mon Jun 26 13:05:01 +0000 2017,87496,879324620159160322,,False,19511,Twitter for iPhone,"..under a magnifying glass, they have zero ""tapes"" of T people colluding. There is no collusion &amp; no obstruction. I should be given apology!"
Mon Jun 26 12:59:31 +0000 2017,76461,879323238425395200,,False,19276,Twitter for iPhone,The real story is that President Obama did NOTHING after being informed in August about Russian meddling. With 4 months looking at Russia...
Mon Jun 26 12:50:15 +0000 2017,71698,879320905608044544,,False,16204,Twitter for iPhone,"...and did not want to ""rock the boat."" He didn't ""choke,"" he colluded or obstructed, and it did the Dems and Crooked Hillary no good."
Mon Jun 26 12:37:16 +0000 2017,92384,879317636164841474,,False,25091,Twitter for iPhone,The reason that President Obama did NOTHING about Russia after being notified by the CIA of meddling is that he expected Clinton would win..
Mon Jun 26 12:30:12 +0000 2017,83433,879315860178993152,,False,20614,Twitter for iPhone,"The Democrats have become nothing but OBSTRUCTIONISTS, they have no policies or ideas. All they do is delay and complain.They own ObamaCare!"
Sun Jun 25 12:07:41 +0000 2017,29777,878947806442119168,,False,4556,Twitter for iPhone,I am on @foxandfriends - Enjoy!
Sun Jun 25 12:00:37 +0000 2017,107302,878946025662296064,,False,26895,Twitter for iPhone,Hillary Clinton colluded with the Democratic Party in order to beat Crazy Bernie Sanders. Is she allowed to so collude? Unfair to Bernie!
Sat Jun 24 21:23:52 +0000 2017,162744,878725385235701761,,False,46890,Twitter for iPhone,MAKE AMERICA GREAT AGAIN!
Sat Jun 24 20:50:56 +0000 2017,86830,878717095701336064,,False,19519,Twitter for iPhone,I cannot imagine that these very fine Republican Senators would allow the American people to suffer a broken ObamaCare any longer!
Sat Jun 24 20:44:36 +0000 2017,88368,878715504063643648,,False,23108,Twitter for iPhone,"Obama Administration official said they ""choked"" when it came to acting on Russian meddling of election. They didn't want to hurt Hillary?"
Sat Jun 24 20:28:46 +0000 2017,88955,878711517537083392,,False,21460,Twitter for iPhone,"Since the Obama Administration was told way before the 2016 Election that the Russians were meddling, why no action? Focus on them, not T!"
Sat Jun 24 12:51:33 +0000 2017,81571,878596457741287424,,False,20917,Twitter for iPhone,"Democrats slam GOP healthcare proposal as Obamacare premiums &amp; deductibles increase by over 100%. Remember keep your doctor, keep your plan?"
Sat Jun 24 00:43:48 +0000 2017,103975,878413313188802560,,False,30820,Twitter for iPhone,Just out: The Obama Administration knew far in advance of November 8th about election meddling by Russia. Did nothing about it. WHY?
Fri Jun 23 21:32:29 +0000 2017,49890,878365166538285057,,False,12308,Media Studio,WEEKLY ADDRESS🇺🇸 https://t.co/P1f12i9Gvt
Fri Jun 23 19:56:29 +0000 2017,73540,878341007103987712,,False,16739,Media Studio,"Today, it was a tremendous honor for me to sign the #VAaccountability Act into law, delivering my campaign promise… https://t.co/G0k8nFWqNj"
Fri Jun 23 10:39:50 +0000 2017,121754,878200921980891136,,False,25607,Twitter for iPhone,"I've helped pass and signed 38 Legislative Bills, mostly with no Democratic support, and gotten rid of massive amounts of regulations. Nice!"
Fri Jun 23 10:07:50 +0000 2017,49717,878192867847675904,,False,6612,Twitter for iPhone,Will be on @foxandfriends. Enjoy!
Fri Jun 23 03:02:26 +0000 2017,0,878085811941539849,,True,4730,Twitter for iPhone,RT @foxandfriends: POTUS the predictor? President Trump foretold housing upswing in 2012 https://t.co/N3LMDZKTK1
Fri Jun 23 03:00:00 +0000 2017,0,878085201494147076,,True,4312,Twitter for iPhone,RT @foxnation: .@SenTedCruz: I want to Get to a 'Yes' Vote: https://t.co/g0vafw4ef2
Fri Jun 23 02:33:37 +0000 2017,54519,878078560715538432,,False,10160,Media Studio,.@FLOTUS &amp; I were honored to host our first WH Congressional Picnic. A wonderful evening &amp; tradition. @MarineBand:… https://t.co/h5L4myWmam
Thu Jun 22 23:27:50 +0000 2017,56627,878031806506848256,,False,11857,Twitter for iPhone,We're all thinking of you @SteveScalise! #TeamScalise https://t.co/Yqf6exhm7x
Thu Jun 22 23:12:12 +0000 2017,61765,878027873650475008,,False,13160,Twitter for iPhone,"Together, we are going to MAKE AMERICA GREAT AGAIN!
#AmericaFirst🇺🇸 https://t.co/MVJbs44AtR"
Thu Jun 22 22:40:27 +0000 2017,55678,878019881353871360,,False,11200,Twitter for iPhone,"I am very supportive of the Senate #HealthcareBill. Look forward to making it really special! Remember, ObamaCare is dead."
Thu Jun 22 22:15:39 +0000 2017,143033,878013639613186049,,False,43956,Twitter for iPhone,"Mexico was just ranked the second deadliest country in the world, after only Syria. Drug trade is largely the cause. We will BUILD THE WALL!"
Thu Jun 22 21:49:07 +0000 2017,51873,878006964072189952,,False,12946,Twitter for iPhone,"As promised, our campaign against the MS-13 gang continues. 

""@ICEgov Busts 39 MS-13 Members in New York Operation""
https://t.co/ki41GXeCMy"
Thu Jun 22 16:55:02 +0000 2017,55734,877932956458795008,25073877,False,13147,Twitter for iPhone,"...whether there are ""tapes"" or recordings of my conversations with James Comey, but I did not make, and do not have, any such recordings."
Thu Jun 22 16:54:50 +0000 2017,63688,877932907137966080,,False,14534,Twitter for iPhone,"With all of the recently reported electronic surveillance, intercepts, unmasking and illegal leaking of information, I have no idea..."
Thu Jun 22 14:15:48 +0000 2017,101602,877892883352702976,,False,26668,Twitter for iPhone,I certainly hope the Democrats do not force Nancy P out. That would be very bad for the Republican Party - and please let Cryin' Chuck stay!
Thu Jun 22 14:08:50 +0000 2017,93519,877891129194102785,,False,25178,Twitter for iPhone,"...Why did the DNC REFUSE to turn over its Server to the FBI, and still hasn't? It's all a big Dem scam and excuse for losing the election!"
Thu Jun 22 14:01:10 +0000 2017,75311,877889199353077760,,False,19755,Twitter for iPhone,...Why did Democratic National Committee turn down the DHS offer to protect against hacks (long prior to election). It's all a big Dem HOAX!
Thu Jun 22 13:22:04 +0000 2017,95899,877879361130688512,,False,26454,Twitter for iPhone,"By the way, if Russia was working so hard on the 2016 Election, it all took place during the Obama Admin. Why didn't they stop them?"
Thu Jun 22 13:18:09 +0000 2017,74394,877878375045447680,,False,19154,Twitter for iPhone,Former Homeland Security Advisor Jeh Johnson is latest top intelligence official to state there was no grand scheme between Trump &amp; Russia.
Thu Jun 22 11:11:25 +0000 2017,68048,877846483021602816,,False,10209,Twitter for iPhone,Great night in Iowa - special people. Thank you!
Wed Jun 21 23:48:58 +0000 2017,51527,877674738364989440,,False,8820,Twitter for iPhone,Thank you Kirkwood Community College. Heading to the U.S. Cellular Center now for an 8pmE MAKE AMERICA GREAT AGAIN… https://t.co/n6LS32a6Zn
Wed Jun 21 23:04:54 +0000 2017,62038,877663648713330688,,False,8273,Twitter for iPhone,Just landed in Iowa. See everyone soon! #MAGA🇺🇸
Wed Jun 21 10:32:46 +0000 2017,117542,877474368661618688,,False,28275,Twitter for iPhone,"Democrats would do much better as a party if they got together with Republicans on Healthcare,Tax Cuts,Security. Obstruction doesn't work!"
Wed Jun 21 03:48:37 +0000 2017,131758,877372660455546880,,False,35330,Twitter for iPhone,"Well, the Special Elections are over and those that want to MAKE AMERICA GREAT AGAIN are 5 and O! All the Fake News, all the money spent = 0"
Wed Jun 21 03:12:00 +0000 2017,82411,877363446530007040,,False,15716,Twitter for iPhone,Ralph Norman ran a fantastic race to win in the Great State of South Carolina's 5th District. We are all honored by your success tonight!
Wed Jun 21 02:41:23 +0000 2017,119303,877355739383287808,,False,25197,Twitter for iPhone,"Congratulations to Karen Handel on her big win in Georgia 6th. Fantastic job, we are all very proud of you!"
Wed Jun 21 02:33:40 +0000 2017,91654,877353797760286720,,False,18523,Twitter for iPhone,"Thank you @FoxNews ""Huge win for President Trump and GOP in Georgia Congressional Special Election."""
Wed Jun 21 02:21:36 +0000 2017,69998,877350761742688256,,False,10188,Twitter for iPhone,Things are looking great for Karen H!
Wed Jun 21 01:42:59 +0000 2017,47291,877341043171241984,,False,9130,Twitter for iPhone,"It was a great honor to welcome President Petro Poroshenko of Ukraine to the @WhiteHouse today with @VP Pence.
➡️… https://t.co/J1ulOd6pYQ"
Tue Jun 20 18:38:11 +0000 2017,83117,877234140483121152,,False,18358,Twitter for iPhone,"While I greatly appreciate the efforts of President Xi &amp; China to help with North Korea, it has not worked out. At least I know China tried!"
Tue Jun 20 16:41:10 +0000 2017,63708,877204691851108353,,False,14601,Twitter for iPhone,The U.S. once again condemns the brutality of the North Korean regime as we mourn its latest victim. Video: https://t.co/Rvm11ZbPk7
Tue Jun 20 10:02:06 +0000 2017,82075,877104262463008771,,False,21313,Twitter for iPhone,"KAREN HANDEL FOR CONGRESS. She will fight for lower taxes, great healthcare strong security-a hard worker who will never give up! VOTE TODAY"
Tue Jun 20 09:52:26 +0000 2017,0,877101828143542272,,True,11939,Twitter for iPhone,"RT @SheriffClarke: Happy Father's Day to all dads. My dad. Like father, like son, @realDonaldTrump supporters to the end. He an Airborne Ra…"
Tue Jun 20 09:49:50 +0000 2017,70567,877101173412638720,,False,19250,Twitter for iPhone,"Democrat Jon Ossoff, who wants to raise your taxes to the highest level and is weak on crime and security, doesn't even live in district."
Tue Jun 20 00:45:00 +0000 2017,82229,876964061027684352,,False,20698,Twitter for iPhone,"Big day tomorrow in Georgia and South Carolina. ObamaCare is dead. Dems want to raise taxes big! They can only obstruct, no ideas. Vote ""R"""
Mon Jun 19 23:57:48 +0000 2017,0,876952186143506432,,True,5931,Twitter for iPhone,RT @joegooding: What's happening in our country isn't just an assault on our @POTUS @realDonaldTrump it's an assault on the American people…
Mon Jun 19 23:56:27 +0000 2017,0,876951845880688644,,True,8734,Twitter for iPhone,"RT @FoxNews: New Poll Shows @POTUS Approval at 50 Percent
https://t.co/FRWlSVvxzQ"
Mon Jun 19 23:44:02 +0000 2017,70714,876948721468141573,,False,17317,Twitter for iPhone,Melania and I offer our deepest condolences to the family of Otto Warmbier. Full statement: https://t.co/8kmcA6YtFD https://t.co/EhrP4BiJeB
Mon Jun 19 21:53:56 +0000 2017,38936,876921011668738050,,False,7109,Twitter for iPhone,"It was my great honor to welcome President @JC_Varela &amp; Mrs. Varela from Panama this afternoon.🇺🇸🇵🇦
➡️… https://t.co/770OJj2uYb"
Mon Jun 19 20:35:37 +0000 2017,43659,876901304207069185,25073877,False,10734,Twitter for iPhone,"....because he doesn't even live there! He wants to raise taxes and kill healthcare. On Tuesday, #VoteKarenHandel."
Mon Jun 19 20:34:11 +0000 2017,56264,876900944444837890,,False,16696,Twitter for iPhone,Karen Handel's opponent in #GA06 can't even vote in the district he wants to represent....
Mon Jun 19 20:29:59 +0000 2017,4996,876899886272319489,25073877,False,1458,Twitter for iPhone,"....because he doesn't live there! He wants to raise taxes &amp; kill healthcare. On Tuesday, #VoteKarenHandel."
Mon Jun 19 20:29:38 +0000 2017,2906,876899797994790912,,False,854,Twitter for iPhone,Karen Handle's opponent in #GA06 can't even vote in the district he wants to represent....
Mon Jun 19 20:27:27 +0000 2017,40256,876899250071904256,25073877,False,8245,Twitter for iPhone,....getting great border security and healthcare. #VoteRalphNorman tomorrow!
Mon Jun 19 20:27:10 +0000 2017,53526,876899176562524160,,False,13012,Twitter for iPhone,"Ralph Norman, who is running for Congress in SC's 5th District, will be a fantastic help to me in cutting taxes, and...."
Mon Jun 19 20:15:07 +0000 2017,56016,876896144944762880,,False,12454,Twitter for iPhone,My heartfelt thoughts and prayers are with the 7 @USNavy sailors of the #USSFitzgerald and their families. ➡️… https://t.co/L3u5c8Iymh
Mon Jun 19 12:27:01 +0000 2017,84993,876778344636928000,,False,22909,Twitter for iPhone,"The Dems want to stop tax cuts, good healthcare and Border Security.Their ObamaCare is dead with 100% increases in P's. Vote now for Karen H"
Mon Jun 19 11:59:56 +0000 2017,5481,876771526208626688,,False,1174,Twitter for iPhone,Jay Sekulow on @foxandfriends now.
Sun Jun 18 21:52:26 +0000 2017,0,876558248631042049,,True,8023,Twitter for iPhone,RT @WhiteHouse: Happy Father's Day! https://t.co/32tFoVa4Ov
Sun Jun 18 21:51:39 +0000 2017,108462,876558049565188096,,False,18017,Twitter for iPhone,Camp David is a very special place. An honor to have spent the weekend there. Military runs it so well and are so proud of what they do!
Sun Jun 18 21:28:25 +0000 2017,0,876552203187736577,,True,17978,Twitter for iPhone,"RT @DonaldJTrumpJr: Not surprising at all! 
Father Of Otto Warmbier: Obama Admin Told Us To Keep Quiet, Trump Admin Brought Him Home  https…"
